"t","x","exp","diff","y"
7.068510217879072,7.688642805377005,"5,5,5,5",-5.97948856792354,1.709154237453465
7.08100943972546,7.172872874196781,"5,5,5,5",-4.61363035815634,2.559242516040441
7.0922518123726785,6.396690817176019,"5,5,5,5",-2.849282944252241,3.547407872923778
7.1035029424915255,5.37173172879678,"5,5,5,5",-0.6983343640548991,4.673397364741881
7.115513541629647,4.15518022843762,"5,5,5,5",1.704117172963329,5.859297401400949
7.129338487253502,2.8527206990762632,"5,5,5,5",4.104752402283523,6.957473101359787
7.139849171652912,2.0538543164553267,"5,5,5,5",5.4494387585626285,7.503293075017956
7.151158466626781,1.4078419587096414,"5,5,5,5",6.404044483824665,7.8118864425343055
7.16227557834236,0.961293946001887,"5,5,5,5",6.9250056539938525,7.8862995999957395
7.175034472326241,0.6212804124730158,"5,5,5,5",7.154199495799725,7.77547990827274
7.18595429564105,0.43141378574149997,"5,5,5,5",7.142937990860668,7.574351776602168
7.197261906283885,0.29971049696558477,"5,5,5,5",7.005895567890354,7.305606064855938
7.208114897598105,0.21453028028246765,"5,5,5,5",6.801382672165346,7.015912952447813
7.219143860230172,0.15527908097008128,"5,5,5,5",6.551567948535195,6.706847029505276
7.230181627415938,0.1143129578632303,"5,5,5,5",6.279368724893229,6.393681682756459
7.241447630088837,0.08512125330556047,"5,5,5,5",5.9921035074392,6.077224760744761
7.252951008100013,0.06414714980125952,"5,5,5,5",5.697876673445727,5.762023823246986
7.264802219285568,0.04883094083567549,"5,5,5,5",5.3997436489815644,5.44857458981724
7.277057332118676,0.03753862655416814,"5,5,5,5",5.100673347131271,5.138211973685439
7.289801780670956,0.029123711526325625,"5,5,5,5",4.802062147786966,4.831185859313291
7.303110630074907,0.022801025813617107,"5,5,5,5",4.505124132430336,4.527925158243954
7.317072589255149,0.018012876162552264,"5,5,5,5",4.210581074049419,4.228593950211971
7.331781318876516,0.014362597376375599,"5,5,5,5",3.9190569308381704,3.933419528214546
7.347344128623807,0.011563159075402557,"5,5,5,5",3.631037743703333,3.6426009027787356
7.36383772182812,0.009410470120113559,"5,5,5,5",3.347731768761544,3.3571422388816576
7.381390951984498,0.007747723263917148,"5,5,5,5",3.069615134634263,3.07736285789818
7.400149113090954,0.006459752276220691,"5,5,5,5",2.797255099631108,2.803714851907329
7.420287784912359,0.005461019363704874,"5,5,5,5",2.5312019145779274,2.5366629339416322
7.442014362463112,0.0046882993793315895,"5,5,5,5",2.272099435246826,2.276787734626158
7.465578208260836,0.00409502196109197,"5,5,5,5",2.0206866597369024,2.0247816816979944
7.4912785290972765,0.0036475170371965022,"5,5,5,5",1.777853372423915,1.7815008894611115
7.519475840096079,0.0033224672456528643,"5,5,5,5",1.544671363694678,1.547993830940331
7.550602681721512,0.003105499584814919,"5,5,5,5",1.3224412304990047,1.3255467300838197
7.58517155896891,0.0029908423628211855,"5,5,5,5",1.1127373456665814,1.1157281880294025
7.623767597822011,0.0029822094860018668,"5,5,5,5",0.9174648290996239,0.9204470385856258
7.666996308818023,0.003095133517159033,"5,5,5,5",0.7389240821565202,0.7420192156736792
7.71554053792825,0.003362138755161072,"5,5,5,5",0.5792042356897894,0.5825663744449505
7.768525478981477,0.003826136623666727,"5,5,5,5",0.4435858060402824,0.4474119426639491
7.824673901462176,0.0045404286432194855,"5,5,5,5",0.3337565564609136,0.3382969851041331
7.883552606447795,0.005590583560954737,"5,5,5,5",0.2468147647764117,0.25240534833736644
7.9445300900195726,0.007096342660921069,"5,5,5,5",0.1793415072825929,0.18643784994351398
8.007275834012793,0.009235363293163015,"5,5,5,5",0.12734927357102976,0.13658463686419278
8.071441637100818,0.012259676201001227,"5,5,5,5",0.08718208027972046,0.09944175648072169
8.13680310771673,0.016532517949045367,"5,5,5,5",0.05552529939797361,0.07205781734701898
