"t","x","exp","diff","y"
3.8781639860359367,0.132484364333666,"plot3",2.0788663435011774,2.2113507078348436
3.9707255722253016,0.17426348578786371,"plot3",1.702575305201979,1.8768387909898427
4.063704523474839,0.23606597328282017,"plot3",1.367078662870481,1.603144636153301
4.156648931715184,0.3271399449281886,"plot3",1.0567896694279344,1.383929614356123
4.249396452073599,0.4612739993478876,"plot3",0.75241982401772,1.2136938233656076
4.342044941710536,0.6590978764419584,"plot3",0.42997946976542467,1.089077346207383
4.434949328788033,0.9516522165135285,"plot3",0.0588475176431803,1.0104997341567088
4.52858927916115,1.3849019401692435,"plot3",-0.399454208617149,0.9854477315520945
4.621555913122297,2.0082293743736637,"plot3",-0.9742414253858129,1.0339879489878507
4.70318559574599,2.7623989532502256,"plot3",-1.588782611352488,1.1736163418977374
4.776895316420226,3.6307346809764907,"plot3",-2.1909126974285806,1.4398219835479098
4.842596685315411,4.5274369635434315,"plot3",-2.6413726479338555,1.886064315609576
4.902886254344119,5.354675034692438,"plot3",-2.7394749229760698,2.615200111716368
4.960892946885973,5.956285081860194,"plot3",-2.1381065521424705,3.818178529717723
5.0123455494202895,6.079004484389517,"plot3",-0.5798420821038022,5.499162402285715
5.056488033954542,5.704242257071733,"plot3",1.752182911425943,7.456425168497676
5.097629108138178,4.940111868814139,"plot3",4.614552052414428,9.554663921228567
5.139431042973391,3.9082553862560867,"plot3",7.698246334926608,11.606501721182696
5.189082705927592,2.681542119263823,"plot3",10.73723680515489,13.418778924418714
5.22529489555656,1.9481865224169983,"plot3",12.194278836700958,14.142465359117956
5.2644515560244995,1.3531258590562878,"plot3",13.041132437091106,14.394258296147393
5.303029898219399,0.9437785603628035,"plot3",13.286565856112658,14.230344416475461
5.349563581597357,0.6215059179862817,"plot3",13.059707519913232,13.681213437899514
5.387976008138016,0.4504576019088712,"plot3",12.612136404301717,13.062594006210588
5.4289183082966606,0.3286978762641258,"plot3",11.995127613845769,12.323825490109895
5.468475235745281,0.2496574189398318,"plot3",11.332069057584714,11.581726476524546
5.509514286453241,0.19359761871626427,"plot3",10.620860668042202,10.814458286758466
5.551378995713766,0.15422002886367112,"plot3",9.9000694106448,10.054289439508471
5.594867699585369,0.12585226314086145,"plot3",9.174948006793896,9.300800269934758
5.6402447751918015,0.10531217209165748,"plot3",8.455290459800962,8.56060263189262
5.688136850156829,0.0903816673635973,"plot3",7.742899428762469,7.833281096126066
5.739053986377307,0.07969273390544006,"plot3",7.041062362951066,7.120755096856506
5.793665814628839,0.07236326914588778,"plot3",6.351332557381204,6.423695826527092
5.852664135705076,0.0679048294066,"plot3",5.676239499411344,5.744144328817944
5.916802949954162,0.06615041140389517,"plot3",5.01902267922342,5.085173090627316
5.986731434381529,0.06726145985050254,"plot3",4.385139391239328,4.4524008510898305
6.0629469620412815,0.07178755712104214,"plot3",3.7815059066577743,3.8532934637788165
6.14535241920399,0.08077547486033371,"plot3",3.217832011676738,3.2986074865370716
6.232597065843136,0.09581108829008425,"plot3",2.7066480995245747,2.802459187814659
6.323052582001452,0.11924530533163638,"plot3",2.253558205450037,2.372803510781673
6.415224375683055,0.15455546612186655,"plot3",1.8561773268696284,2.010732792991495
6.508117013677519,0.20696890599949344,"plot3",1.5050378116872798,1.7120067176867733
6.6011219023169945,0.2842900511792101,"plot3",1.1861690621447967,1.4704591133240068
6.693964935325419,0.39816689426267404,"plot3",0.881877537117982,1.280044431380656
6.786634405403532,0.5659869525148447,"plot3",0.5703492791048494,1.136336231619694
6.879377141387526,0.8138547706694128,"plot3",0.22403302340506026,1.037887794074473
6.9726733124008105,1.180993352160494,"plot3",-0.19238720617811023,0.9886061459823838
7.066488426349276,1.7204288017877283,"plot3",-0.7176998152936589,1.0027289864940694
7.153032438766504,2.422979700690628,"plot3",-1.3220002985434263,1.1009794021472017
7.22990622564679,3.2471470683382493,"plot3",-1.940439272801644,1.3067077955366053
7.2988128553539,4.142011598261031,"plot3",-2.4758796282974522,1.666131969963579
