"t","x","exp","diff","y"
17.39589685004791,4.46278270171733,"1.5,1,3,1",0.5150453556480104,4.977828057365341
17.464972906663586,3.4624272752245506,"1.5,1,3,1",1.8527472476670068,5.3151745228915575
17.53367630178731,2.658189045879821,"1.5,1,3,1",2.6726643057522246,5.3308533516320455
17.603261928522855,2.0507873096026685,"1.5,1,3,1",3.040075402508183,5.090862712110852
17.68177258726901,1.573704425983189,"1.5,1,3,1",3.058043537325372,4.631747963308561
17.764863389008656,1.2422630009127675,"1.5,1,3,1",2.8114554884040923,4.05371848931686
17.844234743660433,1.0372183624098987,"1.5,1,3,1",2.4580206300044867,3.4952389924143854
17.926919694068367,0.8997229041220713,"1.5,1,3,1",2.0537743222026954,2.9534972263247665
18.012182400041365,0.8121779309797712,"1.5,1,3,1",1.6470876148835112,2.4592655458632824
18.103109865573,0.7601413892464257,"1.5,1,3,1",1.250183500084868,2.0103248893312937
18.2008487470767,0.7378353765867508,"1.5,1,3,1",0.8750851557476099,1.6129205323343607
18.30801781968881,0.743207409612947,"1.5,1,3,1",0.5225381476020764,1.2657455572150234
18.427107207615286,0.7784899423471973,"1.5,1,3,1",0.19072640113345052,0.9692163434806478
18.55970670236697,0.8496212173517451,"1.5,1,3,1",-0.12453213181887224,0.7250890855328729
18.694632189359922,0.9553585797447229,"1.5,1,3,1",-0.40919271631110676,0.5461658634336162
18.835561693003896,1.103679426166172,"1.5,1,3,1",-0.690134497782483,0.41354492838368895
18.980161258788602,1.3008654043856485,"1.5,1,3,1",-0.9821677940345961,0.31869761035105243
19.12968394223057,1.5604752407595632,"1.5,1,3,1",-1.3086236155108495,0.2518516252487137
19.283243303997185,1.897166334084526,"1.5,1,3,1",-1.6901785395106592,0.20698779457386665
19.439726708736654,2.3280475457771437,"1.5,1,3,1",-2.1481204283120547,0.17992711746508872
19.59524231295508,2.8616246896895667,"1.5,1,3,1",-2.692930865322234,0.1686938243673326
19.74407745125309,3.488318796814944,"1.5,1,3,1",-3.3154308830434984,0.17288791377144547
19.8819413917133,4.183596296401854,"1.5,1,3,1",-3.989841625565905,0.19375467083594858
20.0,4.871361145301055,"1.5,1,3,1",-4.6395071568582456,0.23185398844280936
